Date,Max temp,Min temp,Rain,Province
2023/6/8,35.0,25.5,0.3,ลำปาง
2023/6/9,34.5,26.0,0.0,ลำปาง
2023/6/10,36.2,25.5,0.0,ลำปาง
2023/6/11,35.2,23.9,0.5,ลำปาง
2023/6/12,35.9,24.5,0.0,ลำปาง
2023/6/13,34.2,26.3,1.3,ลำปาง
2023/6/14,33.4,24.0,2.1,ลำปาง
2023/6/15,35.2,25.5,0.0,ลำปาง
2023/6/16,37.5,24.7,0.0,ลำปาง
2023/6/17,38.5,26.0,0.0,ลำปาง
2023/6/18,36.5,27.0,2.0,ลำปาง
2023/6/19,37.2,25.2,0.8,ลำปาง
2023/6/20,35.5,26.0,0.7,ลำปาง
2023/6/21,35.3,25.0,1.0,ลำปาง
2023/6/22,36.3,24.0,0.0,ลำปาง
2023/6/23,36.0,25.5,0.0,ลำปาง
2023/6/24,35.2,26.5,0.0,ลำปาง
2023/6/25,36.0,26.0,2.4,ลำปาง
2023/6/26,35.1,24.6,25.6,ลำปาง
2023/6/27,36.0,25.0,0.0,ลำปาง
2023/6/28,36.0,25.5,2.4,ลำปาง
2023/6/29,37.8,25.5,0.0,ลำปาง
2023/6/30,37.0,27.0,3.9,ลำปาง
2023/7/1,38.0,25.0,0.0,ลำปาง
2023/7/2,37.0,26.2,6.2,ลำปาง
2023/7/3,34.2,24.7,0.0,ลำปาง
2023/7/4,34.5,25.0,0.0,ลำปาง
2023/7/5,34.7,24.7,0.0,ลำปาง
2023/7/6,37.2,25.0,0.0,ลำปาง
2023/7/7,39.1,26.5,0.0,ลำปาง
2023/7/8,39.2,26.5,7.5,ลำปาง
2023/7/9,34.7,26.0,13.2,ลำปาง
2023/7/10,36.0,26.0,0.0,ลำปาง
2023/7/11,36.5,25.0,8.0,ลำปาง
2023/7/12,35.0,23.9,0.0,ลำปาง
2023/7/13,37.2,25.2,0.0,ลำปาง
2023/7/14,37.0,25.2,0.0,ลำปาง
2023/7/15,36.0,26.4,0.8,ลำปาง
2023/7/16,33.4,25.5,0.0,ลำปาง
2023/7/17,36.8,24.8,33.5,ลำปาง
2023/7/18,37.0,24.5,0.0,ลำปาง
2023/7/19,37.4,25.1,0.0,ลำปาง
2023/7/20,35.0,25.5,0.0,ลำปาง
2023/7/21,37.0,26.0,0.0,ลำปาง
2023/7/22,38.0,25.5,0.0,ลำปาง
2023/7/23,35.6,26.2,6.3,ลำปาง
2023/7/24,36.0,25.5,6.5,ลำปาง
2023/7/25,35.7,25.5,0.0,ลำปาง
2023/7/26,37.5,25.5,0.0,ลำปาง
2023/7/27,37.5,25.5,0.0,ลำปาง
2023/7/28,36.4,27.1,0.0,ลำปาง
2023/7/29,34.0,27.2,12.0,ลำปาง
2023/7/30,34.5,25.0,0.9,ลำปาง
2023/7/31,30.5,25.2,10.9,ลำปาง
2023/8/1,30.7,25.2,0.7,ลำปาง
2023/8/2,32.0,25.5,0.0,ลำปาง
2023/8/3,33.0,25.2,0.0,ลำปาง
2023/8/4,33.1,26.0,1.9,ลำปาง
2023/8/5,31.0,24.6,5.4,ลำปาง
2023/8/6,31.8,24.3,6.0,ลำปาง
2023/8/7,28.8,23.7,6.1,ลำปาง
2023/8/8,27.0,23.7,17.0,ลำปาง
2023/8/9,31.5,23.6,1.1,ลำปาง
2023/8/10,36.0,24.2,0.0,ลำปาง
2023/8/11,36.2,23.3,0.0,ลำปาง
2023/8/12,36.4,24.0,0.0,ลำปาง
2023/8/13,36.5,25.5,0.0,ลำปาง
2023/8/14,35.3,26.3,0.0,ลำปาง
2023/8/15,36.2,25.2,0.0,ลำปาง
2023/8/16,36.1,26.0,9.2,ลำปาง
2023/8/17,35.5,25.0,0.0,ลำปาง
2023/8/18,37.0,24.5,0.0,ลำปาง
2023/8/19,37.3,25.0,0.0,ลำปาง
2023/8/20,37.5,25.1,0.3,ลำปาง
2023/8/21,36.5,24.0,0.0,ลำปาง
2023/8/22,36.0,25.5,0.0,ลำปาง
2023/8/23,36.0,25.0,0.0,ลำปาง
2023/8/24,36.5,25.0,0.0,ลำปาง
2023/8/25,34.6,25.2,0.0,ลำปาง
2023/8/26,35.0,25.5,0.0,ลำปาง
2023/8/27,35.2,25.5,0.0,ลำปาง
2023/8/28,36.2,25.3,0.0,ลำปาง
2023/8/29,37.5,24.0,0.0,ลำปาง
2023/8/30,33.5,26.5,1.6,ลำปาง
2023/8/31,34.8,24.6,1.8,ลำปาง
2023/9/1,37.6,25.0,15.5,ลำปาง
2023/9/2,34.5,24.5,0.0,ลำปาง
2023/9/3,37.0,25.4,0.0,ลำปาง
2023/9/4,38.2,24.7,43.1,ลำปาง
2023/9/5,33.3,24.3,79.9,ลำปาง
2023/9/6,33.0,24.6,1.9,ลำปาง
2023/9/7,35.5,24.5,4.2,ลำปาง
2023/9/8,36.0,24.8,75.3,ลำปาง
2023/9/9,34.2,25.2,23.4,ลำปาง
2023/9/10,31.6,25.5,2.4,ลำปาง
2023/9/11,32.5,25.3,0.0,ลำปาง
2023/9/12,33.5,24.7,0.3,ลำปาง
2023/9/13,33.4,25.0,7.3,ลำปาง
2023/9/14,34.2,24.5,26.8,ลำปาง
2023/9/15,32.3,24.3,0.4,ลำปาง
2023/9/16,32.0,25.0,31.8,ลำปาง
2023/9/17,30.5,23.8,24.0,ลำปาง
2023/9/18,30.9,24.0,7.7,ลำปาง
2023/9/19,32.2,24.0,0.0,ลำปาง
2023/9/20,35.0,24.5,0.0,ลำปาง
2023/9/21,34.8,24.5,2.0,ลำปาง
2023/9/22,35.5,25.1,0.0,ลำปาง
2023/9/23,35.9,24.5,0.0,ลำปาง
2023/9/24,37.0,24.5,0.0,ลำปาง
2023/9/25,34.0,25.2,0.8,ลำปาง
2023/9/26,34.6,24.6,5.7,ลำปาง
2023/9/27,34.2,26.7,34.0,ลำปาง
2023/9/28,31.3,24.2,31.7,ลำปาง
2023/9/29,28.4,23.6,55.9,ลำปาง
2023/9/30,30.0,23.5,14.8,ลำปาง
2023/10/1,34.0,24.2,0.0,ลำปาง
2023/10/2,34.3,24.8,1.0,ลำปาง
2023/10/3,35.5,24.5,0.0,ลำปาง
2023/10/4,36.0,24.7,0.0,ลำปาง
2023/10/5,35.5,24.5,5.2,ลำปาง
2023/10/6,33.7,24.5,18.1,ลำปาง
2023/10/7,30.7,25.5,33.6,ลำปาง
2023/10/8,33.1,24.5,3.8,ลำปาง
2023/10/9,29.7,24.2,38.5,ลำปาง
2023/10/10,33.5,23.7,0.8,ลำปาง
2023/10/11,31.2,24.8,27.8,ลำปาง
2023/10/12,33.7,23.5,0.0,ลำปาง
2023/10/13,32.7,24.2,24.4,ลำปาง
2023/10/14,34.0,23.2,59.1,ลำปาง
2023/10/15,33.9,22.5,0.0,ลำปาง
2023/10/16,30.8,24.0,6.7,ลำปาง
2023/10/17,34.0,23.9,0.0,ลำปาง
2023/10/18,34.3,23.2,0.0,ลำปาง
2023/10/19,35.2,23.4,0.0,ลำปาง
2023/10/20,35.2,24.2,2.0,ลำปาง
2023/10/21,32.5,23.5,4.7,ลำปาง
2023/10/22,34.0,23.5,19.3,ลำปาง
2023/10/23,31.9,22.5,0.0,ลำปาง
2023/10/24,33.1,24.0,0.0,ลำปาง
2023/10/25,34.8,23.4,0.0,ลำปาง
2023/10/26,32.5,23.5,0.0,ลำปาง
2023/10/27,34.0,24.5,0.6,ลำปาง
2023/10/28,32.5,24.0,1.6,ลำปาง
2023/10/29,30.3,23.8,0.4,ลำปาง
2023/10/30,31.7,23.2,5.9,ลำปาง
2023/10/31,30.3,22.8,0.0,ลำปาง
2023/11/1,32.1,23.1,T,ลำปาง
2023/11/2,33.8,22.5,0.0,ลำปาง
2023/11/3,34.5,23.1,0.0,ลำปาง
2023/11/4,34.9,23.1,0.0,ลำปาง
2023/11/5,35.5,23.0,0.0,ลำปาง
2023/11/6,36.0,23.4,0.0,ลำปาง
2023/11/7,36.0,24.1,0.1,ลำปาง
2023/11/8,36.0,23.3,0.0,ลำปาง
2023/11/9,35.0,23.5,0.0,ลำปาง
2023/11/10,35.3,23.0,0.0,ลำปาง
2023/11/11,35.8,23.5,0.0,ลำปาง
2023/11/12,34.5,24.4,24.2,ลำปาง
2023/11/13,34.6,22.7,0.0,ลำปาง
2023/11/14,33.7,22.9,0.0,ลำปาง
2023/11/15,34.0,22.2,0.0,ลำปาง
2023/11/16,32.9,21.7,0.0,ลำปาง
2023/11/17,29.5,24.2,0.0,ลำปาง
2023/11/18,31.0,19.5,0.0,ลำปาง
2023/11/19,30.9,13.8,0.0,ลำปาง
2023/11/20,31.5,17.5,0.0,ลำปาง
2023/11/21,32.0,17.7,0.0,ลำปาง
2023/11/22,32.4,18.2,0.0,ลำปาง
2023/11/23,31.3,20.0,0.0,ลำปาง
2023/11/24,32.5,18.0,0.0,ลำปาง
2023/11/25,32.4,19.4,0.0,ลำปาง
2023/11/26,32.0,19.0,0.0,ลำปาง
2023/11/27,32.8,19.7,0.0,ลำปาง
2023/11/28,31.4,17.8,0.0,ลำปาง
2023/11/29,31.5,17.5,0.0,ลำปาง
2023/11/30,31.2,20.5,0.0,ลำปาง
2023/12/1,33.1,20.2,0.0,ลำปาง
2023/12/2,32.0,21.5,0.0,ลำปาง
2023/12/3,33.0,21.5,0.0,ลำปาง
2023/12/4,33.2,21.1,0.0,ลำปาง
2023/12/5,33.4,20.5,0.0,ลำปาง
2023/12/6,34.2,20.5,0.0,ลำปาง
2023/12/7,32.5,22.2,0.1,ลำปาง
2023/12/8,31.9,21.6,0.0,ลำปาง
2023/12/9,34.2,21.4,0.0,ลำปาง
2023/12/10,34.5,22.5,0.0,ลำปาง
2023/12/11,35.3,22.5,0.0,ลำปาง
2023/12/12,34.0,21.8,0.0,ลำปาง
2023/12/13,33.0,22.2,0.0,ลำปาง
2023/12/14,33.0,20.3,0.0,ลำปาง
2023/12/15,33.4,19.5,0.0,ลำปาง
2023/12/16,34.1,18.8,0.0,ลำปาง
2023/12/17,34.0,19.0,0.0,ลำปาง
2023/12/18,32.2,19.4,0.0,ลำปาง
2023/12/19,33.9,18.7,0.0,ลำปาง
2023/12/20,33.5,17.5,0.0,ลำปาง
2023/12/21,31.8,19.0,0.0,ลำปาง
2023/12/22,26.8,20.9,0.0,ลำปาง
2023/12/23,28.0,15.0,0.0,ลำปาง
2023/12/24,28.5,13.6,0.0,ลำปาง
2023/12/25,28.4,16.9,0.0,ลำปาง
2023/12/26,30.0,15.4,0.0,ลำปาง
2023/12/27,31.4,16.8,0.0,ลำปาง
2023/12/28,31.8,16.5,0.0,ลำปาง
2023/12/29,32.8,17.7,0.0,ลำปาง
2023/12/30,32.6,15.5,0.0,ลำปาง
2023/12/31,32.9,15.3,0.0,ลำปาง
2023/1/1,29.7,16.9,0.0,ลำพูน
2023/1/2,29.0,14.3,0.0,ลำพูน
2023/1/3,25.8,14.5,0.0,ลำพูน
2023/1/4,29.5,16.6,0.0,ลำพูน
2023/1/5,31.9,17.0,0.0,ลำพูน
2023/1/6,29.8,16.8,0.0,ลำพูน
2023/1/7,28.0,14.3,0.0,ลำพูน
2023/1/8,29.1,12.4,0.0,ลำพูน
2023/1/9,29.3,16.0,0.0,ลำพูน
2023/1/10,31.3,17.8,0.0,ลำพูน
2023/1/11,31.8,16.6,0.0,ลำพูน
2023/1/12,33.0,17.5,0.0,ลำพูน
2023/1/13,32.0,14.8,0.0,ลำพูน
2023/1/14,31.8,12.2,0.0,ลำพูน
2023/1/15,30.3,12.2,0.0,ลำพูน
2023/1/16,31.0,12.5,0.0,ลำพูน
2023/1/17,31.3,13.3,0.0,ลำพูน
2023/1/18,30.2,18.4,0.0,ลำพูน
2023/1/19,30.6,17.8,0.0,ลำพูน
2023/1/20,31.5,15.6,0.0,ลำพูน
2023/1/21,31.9,14.9,0.0,ลำพูน
2023/1/22,33.0,14.2,0.0,ลำพูน
2023/1/23,32.9,13.5,0.0,ลำพูน
2023/1/24,33.4,13.8,0.0,ลำพูน
2023/1/25,31.4,15.2,0.0,ลำพูน
2023/1/26,31.9,15.0,0.0,ลำพูน
2023/1/27,33.0,15.0,0.0,ลำพูน
2023/1/28,30.5,16.7,0.0,ลำพูน
2023/1/29,27.2,16.2,0.0,ลำพูน
2023/1/30,30.0,16.5,0.0,ลำพูน
2023/1/31,31.5,13.5,0.0,ลำพูน
2023/2/1,32.6,15.1,0.0,ลำพูน
2023/2/2,33.5,16.3,0.0,ลำพูน
2023/2/3,35.4,17.2,0.0,ลำพูน
2023/2/4,35.2,19.0,0.0,ลำพูน
2023/2/5,36.5,20.8,0.0,ลำพูน
2023/2/6,36.8,20.0,0.0,ลำพูน
2023/2/7,36.5,16.0,0.0,ลำพูน
2023/2/8,34.7,14.9,0.0,ลำพูน
2023/2/9,35.0,13.0,0.0,ลำพูน
2023/2/10,35.7,14.9,0.0,ลำพูน
2023/2/11,36.0,14.0,0.0,ลำพูน
2023/2/12,36.0,13.8,0.0,ลำพูน
2023/2/13,35.6,13.9,0.0,ลำพูน
2023/2/14,35.5,14.0,0.0,ลำพูน
2023/2/15,34.4,14.4,0.0,ลำพูน
2023/2/16,32.2,21.5,1.8,ลำพูน
2023/2/17,22.8,20.0,8.8,ลำพูน
2023/2/18,32.0,18.2,0.0,ลำพูน
2023/2/19,34.5,16.9,0.0,ลำพูน
2023/2/20,33.0,17.5,0.0,ลำพูน
2023/2/21,33.2,20.6,0.0,ลำพูน
2023/2/22,33.8,20.2,0.0,ลำพูน
2023/2/23,35.4,20.0,0.0,ลำพูน
2023/2/24,35.6,18.9,0.0,ลำพูน
2023/2/25,33.5,19.6,0.0,ลำพูน
2023/2/26,32.0,21.4,0.0,ลำพูน
2023/2/27,31.5,17.0,0.0,ลำพูน
2023/2/28,32.8,16.0,0.0,ลำพูน
2023/3/1,34.8,16.4,0.0,ลำพูน
2023/3/2,35.5,17.0,0.0,ลำพูน
2023/3/3,34.9,17.5,0.0,ลำพูน
2023/3/4,34.1,19.2,0.0,ลำพูน
2023/3/5,33.1,18.7,0.0,ลำพูน
2023/3/6,34.5,19.8,0.0,ลำพูน
2023/3/7,35.8,19.2,0.0,ลำพูน
2023/3/8,36.7,19.8,0.0,ลำพูน
2023/3/9,37.0,19.7,0.0,ลำพูน
2023/3/10,36.6,22.1,0.0,ลำพูน
2023/3/11,35.3,21.6,0.0,ลำพูน
2023/3/12,35.2,21.9,28.7,ลำพูน
2023/3/13,24.5,21.0,0.6,ลำพูน
2023/3/14,31.5,20.0,0.0,ลำพูน
2023/3/15,34.1,20.6,0.0,ลำพูน
2023/3/16,35.1,21.0,0.2,ลำพูน
2023/3/17,34.9,20.5,0.0,ลำพูน
2023/3/18,36.5,22.4,0.0,ลำพูน
2023/3/19,36.4,21.7,1.1,ลำพูน
2023/3/20,36.0,21.3,0.0,ลำพูน
2023/3/21,36.3,22.1,0.0,ลำพูน
2023/3/22,38.0,21.5,0.0,ลำพูน
2023/3/23,38.5,22.2,0.0,ลำพูน
2023/3/24,38.0,22.4,0.0,ลำพูน
2023/3/25,37.5,21.3,0.0,ลำพูน
2023/3/26,38.6,22.4,0.0,ลำพูน
2023/3/27,39.0,22.2,0.0,ลำพูน
2023/3/28,40.3,19.5,0.0,ลำพูน
2023/3/29,39.2,21.8,0.0,ลำพูน
2023/3/30,39.0,22.0,0.0,ลำพูน
2023/3/31,38.2,22.4,0.0,ลำพูน
2023/4/1,38.5,22.5,0.0,ลำพูน
2023/4/2,39.5,24.2,0.0,ลำพูน
2023/4/3,38.6,23.0,0.0,ลำพูน
2023/4/4,39.5,23.6,0.0,ลำพูน
2023/4/5,38.8,22.0,0.0,ลำพูน
2023/4/6,38.7,22.1,0.0,ลำพูน
2023/4/7,40.1,23.0,0.0,ลำพูน
2023/4/8,40.5,24.0,0.0,ลำพูน
2023/4/9,40.5,24.5,0.0,ลำพูน
2023/4/10,40.8,24.3,0.0,ลำพูน
2023/4/11,41.4,23.3,0.0,ลำพูน
2023/4/12,40.3,24.5,0.0,ลำพูน
2023/4/13,41.5,25.5,0.0,ลำพูน
2023/4/14,42.4,23.0,0.0,ลำพูน
2023/4/15,40.5,23.3,0.0,ลำพูน
2023/4/16,42.0,25.0,0.0,ลำพูน
2023/4/17,40.2,23.3,0.0,ลำพูน
2023/4/18,42.0,24.6,0.0,ลำพูน
2023/4/19,41.5,26.5,0.0,ลำพูน
2023/4/20,40.5,27.5,0.0,ลำพูน
2023/4/21,41.2,25.9,0.0,ลำพูน
2023/4/22,40.1,25.7,T,ลำพูน
2023/4/23,40.5,23.3,11.4,ลำพูน
2023/4/24,38.8,23.5,0.0,ลำพูน
2023/4/25,41.1,25.0,0.0,ลำพูน
2023/4/26,37.0,25.3,0.0,ลำพูน
2023/4/27,38.5,24.0,0.0,ลำพูน
2023/4/28,41.2,25.8,0.0,ลำพูน
2023/4/29,41.7,25.4,0.0,ลำพูน
2023/4/30,36.2,26.6,T,ลำพูน
2023/5/1,38.5,24.5,0.0,ลำพูน
2023/5/2,39.5,25.6,20.4,ลำพูน
2023/5/3,38.2,24.1,0.4,ลำพูน
2023/5/4,39.5,24.4,0.0,ลำพูน
2023/5/5,40.5,25.5,0.0,ลำพูน
2023/5/6,41.8,27.5,0.0,ลำพูน
2023/5/7,41.7,27.4,0.0,ลำพูน
2023/5/8,41.5,29.1,109.3,ลำพูน
2023/5/9,35.0,22.2,0.0,ลำพูน
2023/5/10,34.6,25.4,0.0,ลำพูน
2023/5/11,36.8,25.6,8.6,ลำพูน
2023/5/12,32.6,25.9,67.3,ลำพูน
2023/5/13,32.6,24.5,11.3,ลำพูน
2023/5/14,33.5,24.5,1.2,ลำพูน
2023/5/15,31.2,24.2,1.6,ลำพูน
2023/5/16,34.8,23.2,0.3,ลำพูน
2023/5/17,36.4,23.9,0.0,ลำพูน
2023/5/18,37.0,25.4,0.0,ลำพูน
2023/5/19,37.0,25.4,0.0,ลำพูน
2023/5/20,37.5,25.1,0.0,ลำพูน
2023/5/21,38.7,25.9,0.0,ลำพูน
2023/5/22,38.3,26.7,0.1,ลำพูน
2023/5/23,38.0,25.6,0.0,ลำพูน
2023/5/24,38.4,25.5,0.0,ลำพูน
2023/5/25,38.4,26.0,0.0,ลำพูน
2023/5/26,38.2,25.7,0.0,ลำพูน
2023/5/27,38.5,26.2,0.0,ลำพูน
2023/5/28,38.5,25.4,0.0,ลำพูน
2023/5/29,35.4,25.8,0.0,ลำพูน
2023/5/30,38.5,25.7,15.9,ลำพูน
2023/5/31,36.0,25.0,0.0,ลำพูน
2023/6/1,38.6,26.6,0.0,ลำพูน
2023/6/2,38.5,26.2,0.0,ลำพูน
2023/6/3,37.5,27.0,0.0,ลำพูน
2023/6/4,38.4,25.1,0.0,ลำพูน
2023/6/5,37.5,25.7,2.6,ลำพูน
2023/6/6,33.8,26.0,13.8,ลำพูน
2023/6/7,33.4,24.4,10.9,ลำพูน
2023/6/8,33.5,25.8,1.9,ลำพูน
2023/6/9,34.8,25.4,0.0,ลำพูน
2023/6/10,35.6,26.0,0.0,ลำพูน
2023/6/11,33.9,25.7,1.4,ลำพูน
2023/6/12,34.5,25.0,0.0,ลำพูน
2023/6/13,33.2,26.1,10.9,ลำพูน
2023/6/14,32.3,24.8,0.7,ลำพูน
2023/6/15,33.0,25.5,0.0,ลำพูน
2023/6/16,37.1,24.5,0.0,ลำพูน
2023/6/17,38.0,26.0,0.0,ลำพูน
2023/6/18,37.2,26.4,1.5,ลำพูน
2023/6/19,36.6,25.9,0.0,ลำพูน
2023/6/20,35.9,25.8,0.0,ลำพูน
2023/6/21,35.2,25.2,0.0,ลำพูน
2023/6/22,35.5,25.1,T,ลำพูน
2023/6/23,36.3,25.3,0.0,ลำพูน
2023/6/24,35.8,26.4,0.0,ลำพูน
2023/6/25,35.4,25.5,0.4,ลำพูน
2023/6/26,36.0,25.1,0.1,ลำพูน
2023/6/27,37.5,25.7,T,ลำพูน
2023/6/28,38.0,26.0,0.7,ลำพูน
2023/6/29,37.8,25.7,0.0,ลำพูน
2023/6/30,37.7,26.9,0.7,ลำพูน
2023/7/1,38.2,26.0,33.8,ลำพูน
2023/7/2,35.0,25.2,0.1,ลำพูน
2023/7/3,34.0,26.1,5.2,ลำพูน
2023/7/4,32.5,25.0,8.8,ลำพูน
2023/7/5,33.5,24.3,0.0,ลำพูน
2023/7/6,36.0,25.2,0.0,ลำพูน
2023/7/7,37.4,26.5,0.0,ลำพูน
2023/7/8,37.8,26.7,36.7,ลำพูน
2023/7/9,33.3,25.0,0.0,ลำพูน
2023/7/10,34.0,26.4,T,ลำพูน
2023/7/11,34.6,24.3,1.1,ลำพูน
2023/7/12,33.5,24.6,0.0,ลำพูน
2023/7/13,36.2,25.2,0.0,ลำพูน
2023/7/14,36.5,25.2,0.0,ลำพูน
2023/7/15,35.2,25.6,0.0,ลำพูน
2023/7/16,35.5,26.6,1.6,ลำพูน
2023/7/17,36.3,25.2,0.0,ลำพูน
2023/7/18,38.0,26.1,0.0,ลำพูน
2023/7/19,38.2,26.2,11.4,ลำพูน
2023/7/20,34.8,25.0,0.0,ลำพูน
2023/7/21,35.8,26.0,0.7,ลำพูน
2023/7/22,37.5,26.3,0.0,ลำพูน
2023/7/23,35.5,25.6,0.8,ลำพูน
2023/7/24,36.4,26.0,0.0,ลำพูน
2023/7/25,34.7,25.5,10.5,ลำพูน
2023/7/26,36.0,24.8,0.0,ลำพูน
2023/7/27,37.0,26.0,0.0,ลำพูน
2023/7/28,35.8,27.6,0.2,ลำพูน
2023/7/29,36.2,26.5,0.0,ลำพูน
2023/7/30,35.0,26.2,0.2,ลำพูน
2023/7/31,29.7,25.5,16.1,ลำพูน
2023/8/1,30.0,25.0,3.8,ลำพูน
2023/8/2,33.4,24.5,1.0,ลำพูน
2023/8/3,31.6,25.3,2.8,ลำพูน
2023/8/4,31.2,25.6,1.4,ลำพูน
2023/8/5,31.0,25.2,2.9,ลำพูน
2023/8/6,31.5,24.1,4.4,ลำพูน
2023/8/7,28.6,23.7,8.1,ลำพูน
2023/8/8,27.4,23.5,11.9,ลำพูน
2023/8/9,30.0,23.5,0.2,ลำพูน
2023/8/10,34.2,24.4,0.0,ลำพูน
2023/8/11,35.0,25.2,0.0,ลำพูน
2023/8/12,34.3,24.3,0.0,ลำพูน
2023/8/13,35.1,24.8,0.0,ลำพูน
2023/8/14,35.5,26.5,0.0,ลำพูน
2023/8/15,35.0,25.5,26.6,ลำพูน
2023/8/16,34.0,24.8,2.2,ลำพูน
2023/8/17,34.5,24.5,0.0,ลำพูน
2023/8/18,36.0,24.8,0.0,ลำพูน
2023/8/19,36.0,24.8,0.0,ลำพูน
2023/8/20,36.0,25.3,1.5,ลำพูน
2023/8/21,35.8,25.1,8.6,ลำพูน
2023/8/22,35.0,24.8,0.5,ลำพูน
2023/8/23,34.9,25.0,0.0,ลำพูน
2023/8/24,35.0,25.0,0.0,ลำพูน
2023/8/25,34.1,25.0,0.0,ลำพูน
2023/8/26,34.8,25.0,0.0,ลำพูน
2023/8/27,33.4,25.3,0.0,ลำพูน
2023/8/28,35.4,24.9,0.0,ลำพูน
2023/8/29,35.7,24.5,0.0,ลำพูน
2023/8/30,33.5,26.4,2.8,ลำพูน
2023/8/31,34.9,24.5,0.0,ลำพูน
2023/9/1,37.5,25.5,39.4,ลำพูน
2023/9/2,33.2,23.6,13.1,ลำพูน
2023/9/3,36.0,25.3,0.0,ลำพูน
2023/9/4,36.6,26.1,0.0,ลำพูน
2023/9/5,32.1,25.0,5.6,ลำพูน
2023/9/6,32.8,25.1,7.0,ลำพูน
2023/9/7,35.0,24.5,9.8,ลำพูน
2023/9/8,35.0,24.6,34.6,ลำพูน
2023/9/9,33.0,24.6,0.0,ลำพูน
2023/9/10,32.8,25.0,0.2,ลำพูน
2023/9/11,32.6,25.5,0.0,ลำพูน
2023/9/12,32.1,25.0,0.0,ลำพูน
2023/9/13,33.0,25.4,5.5,ลำพูน
2023/9/14,33.6,24.5,6.0,ลำพูน
2023/9/15,33.4,24.6,2.6,ลำพูน
2023/9/16,32.3,24.8,33.2,ลำพูน
2023/9/17,31.4,24.3,4.2,ลำพูน
2023/9/18,32.0,24.6,25.3,ลำพูน
2023/9/19,33.5,23.6,0.0,ลำพูน
2023/9/20,34.2,25.0,0.0,ลำพูน
2023/9/21,35.0,24.8,0.0,ลำพูน
2023/9/22,35.5,25.0,0.0,ลำพูน
2023/9/23,35.7,25.1,0.0,ลำพูน
2023/9/24,36.5,24.8,0.0,ลำพูน
2023/9/25,35.0,24.9,0.0,ลำพูน
2023/9/26,32.8,25.9,0.1,ลำพูน
2023/9/27,33.5,25.8,24.1,ลำพูน
2023/9/28,28.9,24.5,60.1,ลำพูน
2023/9/29,27.0,23.8,31.7,ลำพูน
2023/9/30,29.1,24.1,0.5,ลำพูน
2023/10/1,32.7,24.5,0.6,ลำพูน
2023/10/2,34.8,25.0,0.0,ลำพูน
2023/10/3,35.0,24.2,0.0,ลำพูน
2023/10/4,35.6,25.3,0.2,ลำพูน
2023/10/5,34.5,25.2,0.0,ลำพูน
2023/10/6,33.6,25.0,1.1,ลำพูน
2023/10/7,29.0,26.0,13.8,ลำพูน
2023/10/8,31.1,24.7,3.5,ลำพูน
2023/10/9,30.8,24.8,2.6,ลำพูน
2023/10/10,28.7,24.0,2.1,ลำพูน
2023/10/11,30.6,24.3,10.0,ลำพูน
2023/10/12,32.2,22.7,16.0,ลำพูน
2023/10/13,33.0,22.7,3.1,ลำพูน
2023/10/14,32.5,23.2,26.0,ลำพูน
2023/10/15,33.0,24.5,3.5,ลำพูน
2023/10/16,30.0,24.0,0.1,ลำพูน
2023/10/17,32.5,24.1,0.0,ลำพูน
2023/10/18,34.0,24.0,0.0,ลำพูน
2023/10/19,35.1,24.0,0.0,ลำพูน
2023/10/20,34.9,24.0,0.2,ลำพูน
2023/10/21,31.0,24.5,2.1,ลำพูน
2023/10/22,32.0,23.9,43.0,ลำพูน
2023/10/23,29.0,22.0,0.5,ลำพูน
2023/10/24,32.4,24.4,0.0,ลำพูน
2023/10/25,33.1,23.8,0.0,ลำพูน
2023/10/26,32.8,23.6,T,ลำพูน
2023/10/27,32.0,24.6,9.7,ลำพูน
2023/10/28,31.5,23.0,1.5,ลำพูน
2023/10/29,31.0,24.4,32.0,ลำพูน
2023/10/30,32.0,23.5,11.8,ลำพูน
2023/10/31,28.4,22.9,0.6,ลำพูน
2023/11/1,31.8,23.1,0.0,ลำพูน
2023/11/2,32.5,22.7,0.0,ลำพูน
2023/11/3,33.4,23.1,0.0,ลำพูน
2023/11/4,33.8,24.0,0.0,ลำพูน
2023/11/5,34.5,23.8,0.0,ลำพูน
2023/11/6,34.5,23.3,0.0,ลำพูน
2023/11/7,34.1,23.8,0.0,ลำพูน
2023/11/8,34.5,23.8,0.0,ลำพูน
2023/11/9,33.5,24.0,0.0,ลำพูน
2023/11/10,34.3,23.1,0.0,ลำพูน
2023/11/11,34.1,23.3,0.0,ลำพูน
2023/11/12,33.9,23.8,0.0,ลำพูน
2023/11/13,34.1,23.9,T,ลำพูน
2023/11/14,33.0,23.0,0.0,ลำพูน
2023/11/15,33.3,23.0,0.0,ลำพูน
2023/11/16,32.4,22.4,T,ลำพูน
2023/11/17,28.0,24.3,0.0,ลำพูน
2023/11/18,30.0,20.2,0.0,ลำพูน
2023/11/19,29.8,19.0,0.0,ลำพูน
2023/11/20,30.8,18.5,0.0,ลำพูน
2023/11/21,30.6,20.7,0.0,ลำพูน
2023/11/22,31.4,20.0,0.0,ลำพูน
2023/11/23,30.0,21.5,0.0,ลำพูน
2023/11/24,31.2,19.8,0.0,ลำพูน
2023/11/25,31.7,20.5,0.0,ลำพูน
2023/11/26,31.2,19.2,0.0,ลำพูน
2023/11/27,31.7,19.3,0.0,ลำพูน
